Loan Date,Patron Id,Patron Group,Due Date,Barcode,Circ Desk Name,Description
1/24/23,-1,UCLA Undergrad,1/24/23,MACUSBC24C24,CLICC Circ Desk,USBC-POW-07
1/24/23,-1,UCLA Undergrad,1/24/23,MACUSBC27C27,CLICC Circ Desk,USBC-POW-10
1/24/23,-1,UCLA Undergrad,1/24/23,OMNI24,Music Circ Desk,OMN-MUS-04
1/24/23,-1,UCLA Undergrad,1/24/23,UHDMI19,CLICC Circ Desk,
1/24/23,-1,UCLA Undergrad,1/24/23,UHDMI23,CLICC Circ Desk,
1/24/23,-1,UCLA Undergrad,1/24/23,UVGA16,CLICC Circ Desk,
1/24/23,-1,UCLA Undergrad,1/24/23,UVGA17,CLICC Circ Desk,
1/24/23,-1,UCLA Undergrad,1/24/23,WALLADPT07,SEL Boelter Circ Desk,ADP-BOE-05
1/24/23,-1,UCLA Undergrad,1/24/23,WALLADPT09,SEL Boelter Circ Desk,ADP-BOE-07
1/24/23,-1,UCLA Undergrad,1/24/23,WALLADPT31,CLICC Circ Desk,
1/24/23,-1,UCLA Undergrad,1/24/23,WALLADPT36,CLICC Circ Desk,
1/24/23,-1,UCLA Undergrad,1/24/23,WALLADPT39,CLICC Circ Desk,
1/24/23,-1,UCLA Undergrad,1/24/23,WALLADPT45,CLICC Circ Desk,
1/24/23,-1,UCLA Undergrad,1/24/23,WALLADPT46,CLICC Circ Desk,
1/24/23,-1,UCLA Undergrad,1/24/23,WALLADPT47,CLICC Circ Desk,
1/24/23,-1,UCLA Undergrad,1/24/23,WALLADPT48,CLICC Circ Desk,
1/24/23,-1,UCLA Undergrad,1/24/23,WALLADPT49,CLICC Circ Desk,
1/24/23,-1,UCLA Undergrad,1/25/23,IPHONE41,Default Circulation Desk,IPH-LOC-03
1/24/23,-1,UCLA Undergrad,1/25/23,IPHONE63,Default Circulation Desk,
1/24/23,-1,UCLA Undergrad,1/31/23,CBK028,Management Circ Desk,CBK-028
1/24/23,-1,UCLA Undergrad,1/31/23,CBK407,CLICC Circ Desk,CBK-CLICC-158
1/24/23,-1,UCLA Undergrad,1/31/23,CLICC-ML-0111,CLICC Circ Desk,ITS MacBook 131
1/24/23,-1,UCLA Undergrad,1/31/23,CLICC-ML-0113,CLICC Circ Desk,ITS MacBook 103
1/24/23,-1,UCLA Undergrad,1/31/23,CLICC-ML-2037,CLICC Circ Desk,CLICC-ML-2037
1/24/23,-1,UCLA Undergrad,1/31/23,CLICC-ML-2038,CLICC Circ Desk,CLICC-ML-2038
1/24/23,-1,UCLA Undergrad,1/31/23,HP050,CLICC Circ Desk,WL-SEL-15
1/24/23,-1,UCLA Undergrad,2/2/23,HP113,CLICC Circ Desk,WL-PC2-02
1/24/23,-1,UCLA Undergrad,2/7/23,CLICC-ML-0008,CLICC Circ Desk,ITS MacBook 68
1/24/23,-1,UCLA Undergrad,2/7/23,CLICC-ML-0088,CLICC Circ Desk,ITS MacBook 134
1/24/23,-1,UCLA Undergrad,2/7/23,CLICC-ML-0104,CLICC Circ Desk,ITS MacBook 35
1/24/23,-1,UCLA Undergrad,2/7/23,CLICC-ML-0116,CLICC Circ Desk,ITS MacBook 160
1/24/23,-1,UCLA Undergrad,2/7/23,CLICC-ML-2052,CLICC Circ Desk,CLICC-ML-2052
1/24/23,-1,UCLA Undergrad,2/7/23,HP132,CLICC Circ Desk,WL-PC2-21
1/24/23,-1,UCLA Undergrad,2/14/23,CBK387,CLICC Circ Desk,CBK-CLICC-138
1/24/23,-1,UCLA Undergrad,3/24/23,HP107,CLICC Circ Desk,W-POW-16
1/24/23,-1,UCLA Undergrad,3/24/23,HP137,CLICC Circ Desk,WL-PC2-26
1/24/23,-1,UCLA Undergrad,4/24/23,AD2155,SEL Boelter Circ Desk,CLICC EE AD2 Unit 155
1/24/23,5.56089E+15,UCLA Undergrad,2/7/23,CLICC-ML-2058,CLICC Circ Desk,CLICC-ML-2058
1/25/23,-1,,1/25/23,HP068,CLICC Circ Desk,WL-YRL-18
1/25/23,-1,,1/25/23,HPUSBC02,SEL Boelter Circ Desk,HPUS-BOE-02
1/25/23,-1,,1/25/23,IPHONE21,SEL Boelter Circ Desk,IPH-BOE-05
1/25/23,-1,,1/25/23,MACUSBC19C19,CLICC Circ Desk,USBC-POW-02
1/25/23,-1,,1/25/23,OMNI17,SEL Boelter Circ Desk,OMN-BOE-07
1/25/23,-1,,1/25/23,WALLADPT05,SEL Boelter Circ Desk,ADP-BOE-03
1/25/23,-1,,1/25/23,WALLADPT44,CLICC Circ Desk,
1/25/23,-1,UCLA Academic,1/25/23,IPHONE57,Biomed Circ Desk,IPH-BIO-01
1/25/23,-1,UCLA Academic,1/25/23,WALLADPT17,Biomed Circ Desk,ADP-BIO-01
1/25/23,-1,UCLA Graduate,1/25/23,HDST17,CLICC Circ Desk,HDS-POW-06
1/25/23,-1,UCLA Graduate,1/25/23,HDST30,CLICC Circ Desk,
1/25/23,-1,UCLA Graduate,1/25/23,HPUSBC02,SEL Boelter Circ Desk,HPUS-BOE-02
1/25/23,-1,UCLA Graduate,1/25/23,HPUSBC12,SEL Boelter Circ Desk,
1/25/23,-1,UCLA Graduate,1/25/23,HPUSBC15,SEL Boelter Circ Desk,
1/25/23,-1,UCLA Graduate,1/25/23,IPHONE48,CLICC Circ Desk,IPH-POW-04
1/25/23,-1,UCLA Graduate,1/25/23,IPHONE60,Biomed Circ Desk,IPH-BIO-04
1/25/23,-1,UCLA Graduate,1/25/23,MACUSBC19C19,CLICC Circ Desk,USBC-POW-02
1/25/23,-1,UCLA Graduate,1/25/23,MACUSBC23C23,CLICC Circ Desk,USBC-POW-06
1/25/23,-1,UCLA Graduate,1/25/23,MACUSBC24C24,CLICC Circ Desk,USBC-POW-07
1/25/23,-1,UCLA Graduate,1/25/23,MACUSBC27C27,CLICC Circ Desk,USBC-POW-10
1/25/23,-1,UCLA Graduate,1/25/23,OMNI07,Biomed Circ Desk,OMN-BIO-07
1/25/23,-1,UCLA Graduate,1/25/23,UHDMI18,CLICC Circ Desk,
1/25/23,-1,UCLA Graduate,1/25/23,UVGA13,CLICC Circ Desk,
1/25/23,-1,UCLA Graduate,1/25/23,WALLADPT19,Biomed Circ Desk,ADP-BIO-03
1/25/23,-1,UCLA Graduate,1/25/23,WALLADPT48,CLICC Circ Desk,
1/25/23,-1,UCLA Graduate,2/1/23,CBK196,Biomed Circ Desk,CBK-BIO-07
1/25/23,-1,UCLA Graduate,2/1/23,CLICC-ML-0113,CLICC Circ Desk,ITS MacBook 103
1/25/23,-1,UCLA Graduate,2/6/23,HP101,CLICC Circ Desk,WL-POW-10
1/25/23,-1,UCLA Graduate,3/24/23,CLICC-MM-065,CLICC Circ Desk,
1/25/23,-1,UCLA Music Grad,1/25/23,OMNI28,Music Circ Desk,OMN-MUS-08
1/25/23,-1,UCLA Undergrad,1/25/23,CALC03,CLICC Circ Desk,CAL-POW-02
1/25/23,-1,UCLA Undergrad,1/25/23,HDMIC09,CLICC Circ Desk,HDMC-YRL-01
1/25/23,-1,UCLA Undergrad,1/25/23,HDMIC18,CLICC Circ Desk,HDMC-YRL-10
1/25/23,-1,UCLA Undergrad,1/25/23,HDMIC30,CLICC Circ Desk,HDMC-POW-04
1/25/23,-1,UCLA Undergrad,1/25/23,HDST29,Biomed Circ Desk,HDS-BIO-12
1/25/23,-1,UCLA Undergrad,1/25/23,HPUSBC12,SEL Boelter Circ Desk,
1/25/23,-1,UCLA Undergrad,1/25/23,IPHONE05,Music Circ Desk,
1/25/23,-1,UCLA Undergrad,1/25/23,IPHONE21,SEL Boelter Circ Desk,IPH-BOE-05
1/25/23,-1,UCLA Undergrad,1/25/23,IPHONE25,CLICC Circ Desk,IPH-YRL-01
1/25/23,-1,UCLA Undergrad,1/25/23,IPHONE34,CLICC Circ Desk,IPH-YRL-10
1/25/23,-1,UCLA Undergrad,1/25/23,IPHONE48,CLICC Circ Desk,IPH-POW-04
1/25/23,-1,UCLA Undergrad,1/25/23,IPHONE52,CLICC Circ Desk,IPH-POW-08
1/25/23,-1,UCLA Undergrad,1/25/23,IPHONE58,Biomed Circ Desk,IPH-BIO-02
1/25/23,-1,UCLA Undergrad,1/25/23,IPHONE62,Default Circulation Desk,
1/25/23,-1,UCLA Undergrad,1/25/23,MACUSBC05C05,CLICC Circ Desk,USBC-YRL-01
1/25/23,-1,UCLA Undergrad,1/25/23,MACUSBC06C06,CLICC Circ Desk,USBC-YRL-02
1/25/23,-1,UCLA Undergrad,1/25/23,MACUSBC07C07,CLICC Circ Desk,USBC-YRL-03
1/25/23,-1,UCLA Undergrad,1/25/23,MACUSBC20C20,CLICC Circ Desk,USBC-POW-03
1/25/23,-1,UCLA Undergrad,1/25/23,MACUSBC23C23,CLICC Circ Desk,USBC-POW-06
1/25/23,-1,UCLA Undergrad,1/25/23,MACUSBC25C25,CLICC Circ Desk,USBC-POW-08
1/25/23,-1,UCLA Undergrad,1/25/23,OMNI11,SEL Boelter Circ Desk,OMN-BOE-01
1/25/23,-1,UCLA Undergrad,1/25/23,OMNI17,SEL Boelter Circ Desk,OMN-BOE-07
1/25/23,-1,UCLA Undergrad,1/25/23,OMNI24,Music Circ Desk,OMN-MUS-04
1/25/23,-1,UCLA Undergrad,1/25/23,OMNI26,Music Circ Desk,OMN-MUS-06
1/25/23,-1,UCLA Undergrad,1/25/23,OMNI39,CLICC Circ Desk,OMN-YRL-09
1/25/23,-1,UCLA Undergrad,1/25/23,OMNI50,CLICC Circ Desk,
1/25/23,-1,UCLA Undergrad,1/25/23,UHDMI10,CLICC Circ Desk,
1/25/23,-1,UCLA Undergrad,1/25/23,UHDMI13,CLICC Circ Desk,
1/25/23,-1,UCLA Undergrad,1/25/23,UVGA15,CLICC Circ Desk,
1/25/23,-1,UCLA Undergrad,1/25/23,UVGA20,CLICC Circ Desk,
1/25/23,-1,UCLA Undergrad,1/25/23,WALLADPT05,SEL Boelter Circ Desk,ADP-BOE-03
1/25/23,-1,UCLA Undergrad,1/25/23,WALLADPT12,CLICC Circ Desk,ADP-POW-01
1/25/23,-1,UCLA Undergrad,1/25/23,WALLADPT46,CLICC Circ Desk,
1/25/23,-1,UCLA Undergrad,1/25/23,WALLADPT47,CLICC Circ Desk,
1/25/23,-1,UCLA Undergrad,1/25/23,WALLADPT49,CLICC Circ Desk,
1/25/23,-1,UCLA Undergrad,2/1/23,CBK-065,Music Circ Desk,
1/25/23,-1,UCLA Undergrad,2/1/23,CBK207,Biomed Circ Desk,CBK-BIO-18
1/25/23,-1,UCLA Undergrad,2/1/23,CBK231,Biomed Circ Desk,CBK-GEO-02
1/25/23,-1,UCLA Undergrad,2/1/23,CLICC-ML-0072,CLICC Circ Desk,ITS MacBook 30
1/25/23,-1,UCLA Undergrad,2/1/23,CLICC-ML-0079,CLICC Circ Desk,ITS MacBook 108
1/25/23,-1,UCLA Undergrad,2/1/23,CLICC-ML-2004,CLICC Circ Desk,CLICC-ML-2004
1/25/23,-1,UCLA Undergrad,2/1/23,CLICC-ML-2032,CLICC Circ Desk,CLICC-ML-2032
1/25/23,-1,UCLA Undergrad,2/1/23,CLICC-ML-2097,CLICC Circ Desk,CLICC-ML-2097
1/25/23,-1,UCLA Undergrad,2/1/23,CLICC-MM-0026,CLICC Circ Desk,ITS iPad 277
1/25/23,-1,UCLA Undergrad,2/1/23,CLICC-MM-0043,CLICC Circ Desk,ITS iPad 260
1/25/23,-1,UCLA Undergrad,2/1/23,CLICC-MM-0046,CLICC Circ Desk,ITS iPad 46
1/25/23,-1,UCLA Undergrad,2/1/23,CLICC-MM-0215,CLICC Circ Desk,ITS iPad 10
1/25/23,-1,UCLA Undergrad,2/1/23,CLICC-MM-0229,CLICC Circ Desk,ITS iPad 27
1/25/23,-1,UCLA Undergrad,2/1/23,CLICC-MM-046,CLICC Circ Desk,
1/25/23,-1,UCLA Undergrad,2/1/23,HP003,CLICC Circ Desk,WL-BIO-03
1/25/23,-1,UCLA Undergrad,2/7/23,CLICC-ML-0026,CLICC Circ Desk,ITS MacBook 12
1/25/23,-1,UCLA Undergrad,2/7/23,CLICC-ML-0121,CLICC Circ Desk,ITS MacBook 46
1/25/23,-1,UCLA Undergrad,2/7/23,HP125,CLICC Circ Desk,WL-PC2-14
1/25/23,-1,UCLA Undergrad,2/8/23,CLICC-ML-0086,CLICC Circ Desk,ITS MacBook 141
1/25/23,-1,UCLA Undergrad,2/8/23,CLICC-ML-2074,CLICC Circ Desk,CLICC-ML-2074
1/25/23,-1,UCLA Undergrad,2/8/23,CLICC-MM-0036,CLICC Circ Desk,ITS iPad 291
1/25/23,-1,UCLA Undergrad,2/8/23,CLICC-MM-0232,CLICC Circ Desk,ITS iPad 279
1/25/23,-1,UCLA Undergrad,2/8/23,CLICC-MM-061,CLICC Circ Desk,
1/25/23,-1,UCLA Undergrad,2/8/23,CLICC-MM-095,CLICC Circ Desk,
1/25/23,-1,UCLA Undergrad,2/8/23,HP124,CLICC Circ Desk,WL-PC2-13
1/25/23,-1,UCLA Undergrad,4/25/23,AD2180,SEL Boelter Circ Desk,CLICC EE AD2 Unit 180
1/25/23,5.56166E+15,UCLA Undergrad,2/1/23,CBK400,Default Circulation Desk,CBK-CLICC-151
1/25/23,5.56789E+15,UCLA Undergrad,2/7/23,CLICC-MM-0026,CLICC Circ Desk,ITS iPad 277
1/25/23,9.40348E+15,UCLA Undergrad,1/25/23,HDMIC21,CLICC Circ Desk,HDMC-YRL-13
1/26/23,-1,,1/26/23,CLICC-MM-058,CLICC Circ Desk,
1/26/23,-1,,1/26/23,IPADK132,CLICC Circ Desk,CLICC iPad Keyboard 132
1/26/23,-1,,1/26/23,IPADK178,CLICC Circ Desk,CLICC iPad Keyboard 178
1/26/23,-1,,1/26/23,IPADK180,CLICC Circ Desk,CLICC iPad Keyboard 180
1/26/23,-1,,1/26/23,WALLADPT31,CLICC Circ Desk,
1/26/23,-1,External 10 - UCLA Alumni,1/26/23,ANKER04,CLICC Circ Desk,
1/26/23,-1,External 10 - UCLA Alumni,1/26/23,MACUSBC05C05,CLICC Circ Desk,USBC-YRL-01
1/26/23,-1,UCLA Graduate,1/26/23,HDMIC18,CLICC Circ Desk,HDMC-YRL-10
1/26/23,-1,UCLA Graduate,1/26/23,HPUSBC12,SEL Boelter Circ Desk,
1/26/23,-1,UCLA Graduate,1/26/23,IPADK108,CLICC Circ Desk,CLICC iPad Keyboard 108
1/26/23,-1,UCLA Graduate,1/26/23,IPHONE30,CLICC Circ Desk,IPH-YRL-06
1/26/23,-1,UCLA Graduate,1/26/23,IPHONE34,CLICC Circ Desk,IPH-YRL-10
1/26/23,-1,UCLA Graduate,1/26/23,IPHONE48,CLICC Circ Desk,IPH-POW-04
1/26/23,-1,UCLA Graduate,1/26/23,IPHONE60,Biomed Circ Desk,IPH-BIO-04
1/26/23,-1,UCLA Graduate,1/26/23,MACUSBC20C20,CLICC Circ Desk,USBC-POW-03
1/26/23,-1,UCLA Graduate,1/26/23,MACUSBC23C23,CLICC Circ Desk,USBC-POW-06
1/26/23,-1,UCLA Graduate,1/26/23,MACUSBC24C24,CLICC Circ Desk,USBC-POW-07
1/26/23,-1,UCLA Graduate,1/26/23,MACUSBC27C27,CLICC Circ Desk,USBC-POW-10
1/26/23,-1,UCLA Graduate,1/26/23,UVGA16,CLICC Circ Desk,
1/26/23,-1,UCLA Graduate,1/26/23,WALLADPT17,Biomed Circ Desk,ADP-BIO-01
1/26/23,-1,UCLA Graduate,1/26/23,WALLADPT44,CLICC Circ Desk,
1/26/23,-1,UCLA Graduate,1/26/23,WALLADPT48,CLICC Circ Desk,
1/26/23,-1,UCLA Graduate,2/2/23,CBK022,CLICC Circ Desk,CBK-022
1/26/23,-1,UCLA Graduate,2/2/23,CBK196,Biomed Circ Desk,CBK-BIO-07
1/26/23,-1,UCLA Graduate,2/2/23,CLICC-ML-0038,CLICC Circ Desk,ITS MacBook 106
1/26/23,-1,UCLA Graduate,2/2/23,CLICC-ML-2068,CLICC Circ Desk,CLICC-ML-2068
1/26/23,-1,UCLA Graduate,2/2/23,CLICC-MM-0054,CLICC Circ Desk,ITS iPad 245
1/26/23,-1,UCLA Graduate,2/2/23,HP016,CLICC Circ Desk,WL-BCR-06
1/26/23,-1,UCLA Graduate,2/2/23,HP160,CLICC Circ Desk,WL-LAB-09
1/26/23,-1,UCLA Graduate,2/9/23,CLICC-MM-001,CLICC Circ Desk,
1/26/23,-1,UCLA Graduate,2/9/23,CLICC-MM-003,CLICC Circ Desk,
1/26/23,-1,UCLA Graduate,2/9/23,CLICC-MM-058,CLICC Circ Desk,
1/26/23,-1,UCLA Mgmt PhD,2/9/23,CLICC-MM-017,CLICC Circ Desk,
1/26/23,-1,UCLA Music Grad,1/26/23,OMNI25,Music Circ Desk,OMN-MUS-05
1/26/23,-1,UCLA Undergrad,1/26/23,ANKER06,CLICC Circ Desk,
1/26/23,-1,UCLA Undergrad,1/26/23,CALC03,CLICC Circ Desk,CAL-POW-02
1/26/23,-1,UCLA Undergrad,1/26/23,HPUSBC02,SEL Boelter Circ Desk,HPUS-BOE-02
1/26/23,-1,UCLA Undergrad,1/26/23,HPUSBC12,SEL Boelter Circ Desk,
1/26/23,-1,UCLA Undergrad,1/26/23,IPHONE03,Music Circ Desk,IPH-MUS-03
1/26/23,-1,UCLA Undergrad,1/26/23,IPHONE17,SEL Boelter Circ Desk,IPH-BOE-01
1/26/23,-1,UCLA Undergrad,1/26/23,IPHONE18,SEL Boelter Circ Desk,IPH-BOE-02
1/26/23,-1,UCLA Undergrad,1/26/23,IPHONE23,SEL Geology Circ Desk,IPH-GEO-01
1/26/23,-1,UCLA Undergrad,1/26/23,IPHONE28,CLICC Circ Desk,IPH-YRL-04
1/26/23,-1,UCLA Undergrad,1/26/23,IPHONE30,CLICC Circ Desk,IPH-YRL-06
1/26/23,-1,UCLA Undergrad,1/26/23,IPHONE32,CLICC Circ Desk,IPH-YRL-08
1/26/23,-1,UCLA Undergrad,1/26/23,IPHONE34,CLICC Circ Desk,IPH-YRL-10
1/26/23,-1,UCLA Undergrad,1/26/23,IPHONE38,CLICC Circ Desk,IPH-YRL-14
1/26/23,-1,UCLA Undergrad,1/26/23,IPHONE41,Default Circulation Desk,IPH-LOC-03
1/26/23,-1,UCLA Undergrad,1/26/23,IPHONE46,CLICC Circ Desk,IPH-POW-02
1/26/23,-1,UCLA Undergrad,1/26/23,IPHONE48,CLICC Circ Desk,IPH-POW-04
1/26/23,-1,UCLA Undergrad,1/26/23,IPHONE52,CLICC Circ Desk,IPH-POW-08
1/26/23,-1,UCLA Undergrad,1/26/23,IPHONE63,Default Circulation Desk,
1/26/23,-1,UCLA Undergrad,1/26/23,IPHONE80,CLICC Circ Desk,
1/26/23,-1,UCLA Undergrad,1/26/23,MACUSBC06C06,CLICC Circ Desk,USBC-YRL-02
1/26/23,-1,UCLA Undergrad,1/26/23,MACUSBC07C07,CLICC Circ Desk,USBC-YRL-03
1/26/23,-1,UCLA Undergrad,1/26/23,MACUSBC09C09,CLICC Circ Desk,USBC-YRL-05
1/26/23,-1,UCLA Undergrad,1/26/23,MACUSBC19C19,CLICC Circ Desk,USBC-POW-02
1/26/23,-1,UCLA Undergrad,1/26/23,MACUSBC20C20,CLICC Circ Desk,USBC-POW-03
1/26/23,-1,UCLA Undergrad,1/26/23,MACUSBC23C23,CLICC Circ Desk,USBC-POW-06
1/26/23,-1,UCLA Undergrad,1/26/23,MACUSBC24C24,CLICC Circ Desk,USBC-POW-07
1/26/23,-1,UCLA Undergrad,1/26/23,MACUSBC25C25,CLICC Circ Desk,USBC-POW-08
1/26/23,-1,UCLA Undergrad,1/26/23,MACUSBC27C27,CLICC Circ Desk,USBC-POW-10
1/26/23,-1,UCLA Undergrad,1/26/23,MSE04,SEL Boelter Circ Desk,MSE-BOE-04
1/26/23,-1,UCLA Undergrad,1/26/23,OMNI18,SEL Boelter Circ Desk,OMN-BOE-08
1/26/23,-1,UCLA Undergrad,1/26/23,OMNI28,Music Circ Desk,OMN-MUS-08
1/26/23,-1,UCLA Undergrad,1/26/23,UVGA12,Biomed Circ Desk,UVGA-BIO-02
1/26/23,-1,UCLA Undergrad,1/26/23,UVGA13,CLICC Circ Desk,
1/26/23,-1,UCLA Undergrad,1/26/23,UVGA19,CLICC Circ Desk,
1/26/23,-1,UCLA Undergrad,1/26/23,WALLADPT07,SEL Boelter Circ Desk,ADP-BOE-05
1/26/23,-1,UCLA Undergrad,1/26/23,WALLADPT08,SEL Boelter Circ Desk,ADP-BOE-06
1/26/23,-1,UCLA Undergrad,1/26/23,WALLADPT10,SEL Geology Circ Desk,ADP-GEO-01
1/26/23,-1,UCLA Undergrad,1/26/23,WALLADPT31,CLICC Circ Desk,
1/26/23,-1,UCLA Undergrad,1/26/23,WALLADPT33,CLICC Circ Desk,
1/26/23,-1,UCLA Undergrad,1/26/23,WALLADPT36,CLICC Circ Desk,
1/26/23,-1,UCLA Undergrad,1/26/23,WALLADPT39,CLICC Circ Desk,
1/26/23,-1,UCLA Undergrad,1/26/23,WALLADPT44,CLICC Circ Desk,
1/26/23,-1,UCLA Undergrad,1/26/23,WALLADPT46,CLICC Circ Desk,
1/26/23,-1,UCLA Undergrad,1/26/23,WALLADPT48,CLICC Circ Desk,
1/26/23,-1,UCLA Undergrad,1/26/23,WALLADPT49,CLICC Circ Desk,
1/26/23,-1,UCLA Undergrad,2/2/23,CBK-243,Music Circ Desk,CBK-MUS-04
1/26/23,-1,UCLA Undergrad,2/2/23,CLICC-ML-0045,CLICC Circ Desk,ITS MacBook 115
1/26/23,-1,UCLA Undergrad,2/2/23,CLICC-ML-2095,CLICC Circ Desk,CLICC-ML-2095
1/26/23,-1,UCLA Undergrad,2/2/23,CLICC-MM-070,CLICC Circ Desk,
1/26/23,-1,UCLA Undergrad,2/8/23,CLICC-MM-013,CLICC Circ Desk,
1/26/23,-1,UCLA Undergrad,2/9/23,CLICC-ML-2021,CLICC Circ Desk,CLICC-ML-2021
1/26/23,-1,UCLA Undergrad,2/9/23,CLICC-ML-2041,CLICC Circ Desk,CLICC-ML-2041
1/26/23,-1,UCLA Undergrad,2/9/23,CLICC-MM-0018,CLICC Circ Desk,ITS iPad 160
1/26/23,-1,UCLA Undergrad,2/9/23,FAC496,CLICC Circ Desk,ITS iPad 96
1/26/23,-1,UCLA Undergrad,2/9/23,HP056,CLICC Circ Desk,WL-YRL-06
1/26/23,-1,UCLA Undergrad,2/9/23,HP097,CLICC Circ Desk,WL-POW-06
1/26/23,5.54651E+15,UCLA Undergrad,2/9/23,CLICC-ML-0029,CLICC Circ Desk,ITS MacBook 138
1/26/23,5.55626E+15,UCLA Undergrad,2/2/23,HP070,CLICC Circ Desk,WL-YRL-20
1/27/23,-1,,1/27/23,CBK207,Biomed Circ Desk,CBK-BIO-18
1/27/23,-1,,1/27/23,CLICC-MM-023,CLICC Circ Desk,
1/27/23,-1,,1/27/23,CLICC-MM-092,CLICC Circ Desk,
1/27/23,-1,,1/27/23,MACUSBC08C08,CLICC Circ Desk,USBC-YRL-04
1/27/23,-1,,1/27/23,MACUSBC27C27,CLICC Circ Desk,USBC-POW-10
1/27/23,-1,,1/27/23,WALLADPT28,CLICC Circ Desk,
1/27/23,-1,UCLA Graduate,1/27/23,HDST15,CLICC Circ Desk,HDS-POW-04
1/27/23,-1,UCLA Graduate,1/27/23,HPUSBC12,SEL Boelter Circ Desk,
1/27/23,-1,UCLA Graduate,1/27/23,IPHONE17,SEL Boelter Circ Desk,IPH-BOE-01
1/27/23,-1,UCLA Graduate,1/27/23,IPHONE32,CLICC Circ Desk,IPH-YRL-08
1/27/23,-1,UCLA Graduate,1/27/23,IPHONE38,CLICC Circ Desk,IPH-YRL-14
1/27/23,-1,UCLA Graduate,1/27/23,MACUSBC09C09,CLICC Circ Desk,USBC-YRL-05
1/27/23,-1,UCLA Graduate,1/27/23,MACUSBC19C19,CLICC Circ Desk,USBC-POW-02
1/27/23,-1,UCLA Graduate,1/27/23,MACUSBC20C20,CLICC Circ Desk,USBC-POW-03
1/27/23,-1,UCLA Graduate,1/27/23,WALLADPT07,SEL Boelter Circ Desk,ADP-BOE-05
1/27/23,-1,UCLA Graduate,1/27/23,WALLADPT36,CLICC Circ Desk,
1/27/23,-1,UCLA Graduate,1/27/23,WALLADPT38,CLICC Circ Desk,
1/27/23,-1,UCLA Graduate,2/3/23,CBK051,Default Circulation Desk,CPOW-17
1/27/23,-1,UCLA Graduate,2/3/23,CBK196,Biomed Circ Desk,CBK-BIO-07
1/27/23,-1,UCLA Graduate,2/3/23,CBK203,Biomed Circ Desk,CBK-BIO-14
1/27/23,-1,UCLA Graduate,2/3/23,HP032,CLICC Circ Desk,WL-GEO-02
1/27/23,-1,UCLA Graduate,2/3/23,HP134,CLICC Circ Desk,WL-PC2-23
1/27/23,-1,UCLA Graduate,2/9/23,CBK198,Biomed Circ Desk,CBK-BIO-09
1/27/23,-1,UCLA Graduate,2/10/23,CLICC-ML-2039,CLICC Circ Desk,CLICC-ML-2039
1/27/23,-1,UCLA Graduate,2/10/23,CLICC-MM-0046,CLICC Circ Desk,ITS iPad 46
1/27/23,-1,UCLA Graduate,2/10/23,CLICC-MM-009,CLICC Circ Desk,
1/27/23,-1,UCLA Graduate,2/10/23,HP022,CLICC Circ Desk,WL-BCR-12
1/27/23,-1,UCLA Graduate,2/17/23,CLICC-MM-0215,CLICC Circ Desk,ITS iPad 10
1/27/23,-1,UCLA Graduate,3/24/23,CLICC-MM-092,CLICC Circ Desk,
1/27/23,-1,UCLA Music Undergrad,1/27/23,MACUSBC19C19,CLICC Circ Desk,USBC-POW-02
1/27/23,-1,UCLA Staff,2/3/23,CBK007,Arts Circ Desk,CBK-007
1/27/23,-1,UCLA Staff,2/3/23,CBK046,Arts Circ Desk,CPOW-12
1/27/23,-1,UCLA Staff,2/3/23,CBK258,Arts Circ Desk,CBK-CLICC-09
1/27/23,-1,UCLA Staff,2/3/23,CBK384,Arts Circ Desk,CBK-CLICC-135
1/27/23,-1,UCLA Undergrad,1/27/23,CALC13,CLICC Circ Desk,
1/27/23,-1,UCLA Undergrad,1/27/23,HDST15,CLICC Circ Desk,HDS-POW-04
1/27/23,-1,UCLA Undergrad,1/27/23,HDST17,CLICC Circ Desk,HDS-POW-06
1/27/23,-1,UCLA Undergrad,1/27/23,HDST30,CLICC Circ Desk,
1/27/23,-1,UCLA Undergrad,1/27/23,IPHONE02,Music Circ Desk,IPH-MUS-02
1/27/23,-1,UCLA Undergrad,1/27/23,IPHONE17,SEL Boelter Circ Desk,IPH-BOE-01
1/27/23,-1,UCLA Undergrad,1/27/23,IPHONE21,SEL Boelter Circ Desk,IPH-BOE-05
1/27/23,-1,UCLA Undergrad,1/27/23,IPHONE34,CLICC Circ Desk,IPH-YRL-10
1/27/23,-1,UCLA Undergrad,1/27/23,IPHONE37,CLICC Circ Desk,IPH-YRL-13
1/27/23,-1,UCLA Undergrad,1/27/23,IPHONE38,CLICC Circ Desk,IPH-YRL-14
1/27/23,-1,UCLA Undergrad,1/27/23,IPHONE48,CLICC Circ Desk,IPH-POW-04
1/27/23,-1,UCLA Undergrad,1/27/23,IPHONE52,CLICC Circ Desk,IPH-POW-08
1/27/23,-1,UCLA Undergrad,1/27/23,IPHONE60,Biomed Circ Desk,IPH-BIO-04
1/27/23,-1,UCLA Undergrad,1/27/23,IPHONE78,CLICC Circ Desk,
1/27/23,-1,UCLA Undergrad,1/27/23,MACCHRG59,CLICC Circ Desk,MAGT-POW-13
1/27/23,-1,UCLA Undergrad,1/27/23,MACUSBC09C09,CLICC Circ Desk,USBC-YRL-05
1/27/23,-1,UCLA Undergrad,1/27/23,MACUSBC13C13,Default Circulation Desk,USBC-LOC-02
